materiau;dossier;insee;source;gid;lon;lat
bois,métal;False;69385;Open Street Map;6492;4,829245;45,7633497
pierre;False;69382;Open Street Map;6493;4,8328236;45,7582299
béton;True;69259;Open Street Map;6494;4,902568;45,7144875
bois;False;69387;Open Street Map;6495;4,8313367;45,7312046
bois,métal;True;69383;Open Street Map;6496;4,8451569;45,7569212
bois,béton;True;69386;Open Street Map;6497;4,845376;45,7662656
bois,métal;True;69386;Open Street Map;6498;4,8450461;45,7785961
;True;69029;Open Street Map;6499;4,8967367;45,7222092
pierre;False;69290;Open Street Map;6500;4,9426661;45,6923898
bois,métal;True;69386;Open Street Map;6501;4,8415951;45,7690069
;;69259;Open Street Map;6502;4,8557304;45,7262643
métal;True;69388;Open Street Map;6503;4,8832265;45,7218991
béton;False;69259;Open Street Map;6504;4,8858045;45,7193532
bois;True;69266;Open Street Map;6505;4,8635068;45,7800735
;;69152;Open Street Map;6506;4,8382689;45,6978734
;True;69034;Open Street Map;6507;4,849081;45,7949298
;True;69386;Open Street Map;6508;4,8578341;45,7671012
bois,métal;True;69385;Open Street Map;6509;4,8268172;45,7587452
pierre;False;69382;Open Street Map;6510;4,8312297;45,7574651
;True;69382;Open Street Map;6511;4,8283853;45,7509132
bois;True;69290;Open Street Map;6512;4,9463159999999995;45,700113
;;69383;Open Street Map;6513;4,8714895;45,7591952
;;69034;Open Street Map;6514;4,8603841;45,8106884
bois,métal;True;69382;Open Street Map;6515;4,8310378;45,7572839
pierre;False;69384;Open Street Map;6516;4,8131561;45,774788
;True;69386;Open Street Map;6517;4,8485229;45,7798138
bois,métal;True;69386;Open Street Map;6518;4,841644;45,7687519
;True;69386;Open Street Map;6519;4,8513006;45,7751037
;;69069;Open Street Map;6520;4,7235902;45,7465778
pierre;False;69382;Open Street Map;6521;4,8311031;45,7574986
pierre;False;69384;Open Street Map;6522;4,8399697;45,7765852
pierre;False;69382;Open Street Map;6523;4,8317384;45,7572075
bois,métal;True;69386;Open Street Map;6524;4,8450283;45,7769828
pierre;False;69382;Open Street Map;6525;4,8312593;45,7574623
;True;69386;Open Street Map;6526;4,849251;45,7773552
;True;69382;Open Street Map;6527;4,8284605;45,7510828
;True;69386;Open Street Map;6528;4,8585547;45,7671301
bois;True;69256;Open Street Map;6529;4,9272531;45,7821212
bois,métal;True;69382;Open Street Map;6530;4,8311241;45,7571452
bois;True;69259;Open Street Map;6531;4,9013249;45,7158595
bois;True;69029;Open Street Map;6532;4,8891266;45,7336096
;False;69259;Open Street Map;6533;4,8578762;45,7269297
béton;False;69389;Open Street Map;6534;4,8196424;45,7664363
;False;69384;Open Street Map;6535;4,8129878;45,7821205
bois;;69029;Open Street Map;6536;4,9014317;45,7454926
;;69279;Open Street Map;6537;5,0474983;45,7959993
bois;;69029;Open Street Map;6538;4,901221;45,7456482
bois;True;69388;Open Street Map;6539;4,873322;45,7339439
bois;True;69256;Open Street Map;6540;4,9263886;45,7759228
béton;False;69386;Open Street Map;6541;4,8574228;45,7655797
;True;69386;Open Street Map;6542;4,8563008;45,7837895
bois;True;69029;Open Street Map;6543;4,9008503999999995;45,7229513
;;69152;Open Street Map;6544;4,8378474;45,6950292
;True;69266;Open Street Map;6545;4,8661552;45,7734773
béton;False;69259;Open Street Map;6546;4,8920667;45,7176987
bois;True;69256;Open Street Map;6547;4,925598;45,7767961
;False;69259;Open Street Map;6548;4,8578698;45,7267819
;False;69383;Open Street Map;6549;4,8767817;45,748649
;;69286;Open Street Map;6550;4,8883694;45,8141956
;;69003;Open Street Map;6551;4,8322482;45,8650776
bois;True;69276;Open Street Map;6552;4,8604229;45,6743333
;False;69387;Open Street Map;6553;4,82925;45,7309868
bois,métal;True;69382;Open Street Map;6554;4,8314685;45,7571738
pierre;False;69383;Open Street Map;6555;4,8405657;45,7610846
bois,métal;True;69382;Open Street Map;6556;4,8324891999999995;45,7568194
bois,métal;False;69386;Open Street Map;6557;4,8537449;45,7849692
bois,métal;True;69385;Open Street Map;6558;4,8272829999999995;45,7601795
;True;69256;Open Street Map;6559;4,933906;45,7754827
;False;69386;Open Street Map;6560;4,8542234;45,7795829
béton;False;69383;Open Street Map;6561;4,8760346;45,748368
;True;69387;Open Street Map;6562;4,83695;45,7457119
;True;69088;Open Street Map;6563;4,8541409;45,8322097
pierre;False;69383;Open Street Map;6564;4,8405211;45,7611389
;;69168;Open Street Map;6565;4,8335078;45,8388504
;;69259;Open Street Map;6566;4,8805215;45,6944086
béton;;69029;Open Street Map;6567;4,9238338;45,74397
;False;69266;Open Street Map;6568;4,8766314;45,7717773
pierre;False;69383;Open Street Map;6569;4,8408275;45,760803
bois,métal;True;69386;Open Street Map;6570;4,8522779;45,7849897
;;69256;Open Street Map;6571;4,9164793;45,7853692
bois;True;69383;Open Street Map;6572;4,8483129;45,7558578
bois,métal;True;69386;Open Street Map;6573;4,8424524;45,7743621
bois;True;69388;Open Street Map;6574;4,8730179;45,7353278
;;69259;Open Street Map;6575;4,8556573;45,7263842
;;69202;Open Street Map;6576;4,8051093;45,736496
béton;True;69199;Open Street Map;6577;4,8589298;45,7045669
bois,métal;True;69386;Open Street Map;6578;4,844804;45,7767762
bois;True;69256;Open Street Map;6579;4,9205293999999995;45,7816309
béton;False;69259;Open Street Map;6580;4,8975437;45,7145329
;;69085;Open Street Map;6581;4,8439561;45,8577867
métal;True;69256;Open Street Map;6582;4,9175635;45,7828016
;True;69259;Open Street Map;6583;4,9019077;45,7123589
;True;69266;Open Street Map;6584;4,8669202;45,7737128
bois,métal;True;69386;Open Street Map;6585;4,8501507;45,7838569
bois;True;69271;Open Street Map;6586;4,9653;45,7425204
bois;False;69290;Open Street Map;6587;4,9215546;45,7100171
béton;False;69386;Open Street Map;6588;4,8572787;45,7656683
bois,métal;True;69386;Open Street Map;6589;4,8557437;45,7847939
pierre;False;69383;Open Street Map;6590;4,8407633;45,7629885
pierre;False;69034;Open Street Map;6591;4,8420628;45,7803869
pierre;False;69383;Open Street Map;6592;4,8452485;45,7567299
;True;69386;Open Street Map;6593;4,8487655;45,7773262
béton;True;69386;Open Street Map;6594;4,8436917;45,7702103
;True;69382;Open Street Map;6595;4,8314463;45,7550685
pierre;False;69382;Open Street Map;6596;4,8303491;45,7575796
bois;;69034;Open Street Map;6597;4,8494147;45,7946441
pierre;False;69382;Open Street Map;6598;4,8328271;45,7567125
bois,métal;True;69382;Open Street Map;6599;4,830967;45,7572077
bois;True;69029;Open Street Map;6600;4,9023217;45,7440029
;True;69266;Open Street Map;6601;4,8766359999999995;45,77161
bois;False;69266;Open Street Map;6602;4,9029892;45,7647264
;;69256;Open Street Map;6603;4,918845;45,788119
;;69389;Open Street Map;6604;4,8012406;45,7848685
pierre;True;69383;Open Street Map;6605;4,8453122;45,7566768
;True;69388;Open Street Map;6606;4,8902684;45,7362898
béton;False;69276;Open Street Map;6607;4,8551514000000005;45,6676747
;True;69386;Open Street Map;6608;4,8475259;45,7772479
;True;69293;Open Street Map;6609;4,8706677;45,8374456
bois,béton;True;69386;Open Street Map;6610;4,8458675;45,7788527
;True;69256;Open Street Map;6611;4,9268495;45,7567712
bois;True;69256;Open Street Map;6612;4,9209391;45,781676
pierre;False;69383;Open Street Map;6613;4,8407487;45,7624551
bois,béton;True;69382;Open Street Map;6614;4,8326238;45,7570429
béton;False;69386;Open Street Map;6615;4,841915;45,7691776
bois;True;69388;Open Street Map;6616;4,885582;45,7310296
bois;True;69259;Open Street Map;6617;4,8791394;45,716155
;True;69383;Open Street Map;6618;4,8632481;45,7615245
pierre;False;69385;Open Street Map;6619;4,8253813999999995;45,7572625
;False;69386;Open Street Map;6620;4,8509375;45,7819678
béton;False;69259;Open Street Map;6621;4,9029147;45,7168428
bois,métal;False;69383;Open Street Map;6622;4,8468145;45,7552937
;False;69384;Open Street Map;6623;4,820612;45,7733923
bois,métal;True;69386;Open Street Map;6624;4,8511359;45,7833226
bois,métal;True;69386;Open Street Map;6625;4,8416996;45,7679708
bois;False;69271;Open Street Map;6626;4,9576446;45,7286867
;;69385;Open Street Map;6627;4,8135607;45,7633658
;False;69266;Open Street Map;6628;4,866656;45,7737074
pierre;False;69034;Open Street Map;6629;4,8419427;45,7801836
béton;False;69383;Open Street Map;6630;4,8764430999999995;45,7481507
;False;69384;Open Street Map;6631;4,8132933;45,7824653
pierre;False;69382;Open Street Map;6632;4,8303559;45,7580287
pierre;False;69382;Open Street Map;6633;4,8333776;45,7568203
bois,métal;True;69382;Open Street Map;6634;4,8325339;45,7568952
bois;True;69029;Open Street Map;6635;4,8963214;45,7236603
bois,métal;True;69386;Open Street Map;6636;4,8420356;45,7681961
;True;69383;Open Street Map;6637;4,8571089;45,7599449
béton;False;69389;Open Street Map;6638;4,8197229;45,7664461
bois;True;69385;Open Street Map;6639;4,8253797;45,7578281
pierre;False;69382;Open Street Map;6640;4,8333409;45,7580891
béton;False;69259;Open Street Map;6641;4,9004204;45,7189705
;True;69389;Open Street Map;6642;4,8053921;45,7800863
bois,métal;True;69381;Open Street Map;6643;4,815417;45,7685375
pierre;False;69382;Open Street Map;6644;4,8334384;45,7587916
bois;True;69256;Open Street Map;6645;4,9172426;45,7767137
bois,béton;True;69386;Open Street Map;6646;4,8451484;45,7659247
;;69259;Open Street Map;6647;4,8588135999999995;45,7245405
;;69034;Open Street Map;6648;4,8604243;45,8105851
béton;True;69029;Open Street Map;6649;4,897514;45,723965
bois;False;69256;Open Street Map;6650;4,9237958;45,777921
bois,métal;True;69386;Open Street Map;6651;4,8477927;45,7812792
;;69389;Open Street Map;6652;4,79343;45,7837887
pierre;False;69382;Open Street Map;6653;4,8322665;45,7582852
bois,métal;True;69386;Open Street Map;6654;4,8416889;45,7690144
béton;True;69029;Open Street Map;6655;4,8981884;45,7450342
bois;;69029;Open Street Map;6656;4,9019193;45,7453088
bois;True;69388;Open Street Map;6657;4,8678172;45,7447658
;;69259;Open Street Map;6658;4,9051571;45,7186483
;True;69382;Open Street Map;6659;4,8282682;45,7513242
;True;69256;Open Street Map;6660;4,9255118;45,756271
bois;True;69029;Open Street Map;6661;4,9081057;45,7237864
pierre;False;69382;Open Street Map;6662;4,8368706;45,7574179
bois,métal;True;69386;Open Street Map;6663;4,8417962;45,7679799
bois;True;69266;Open Street Map;6664;4,870101;45,7827592
bois,métal;False;69386;Open Street Map;6665;4,8564196;45,7846346
;True;69382;Open Street Map;6666;4,8283504;45,7508739
;;69388;Open Street Map;6667;4,8709953;45,728112
pierre;False;69382;Open Street Map;6668;4,8302978;45,7576988
béton;True;69029;Open Street Map;6669;4,8972979;45,7451709
béton;True;69199;Open Street Map;6670;4,8593958;45,7046744
;False;69266;Open Street Map;6671;4,8853111;45,7544024
bois;True;69383;Open Street Map;6672;4,8417346;45,7609038
bois,métal;True;69386;Open Street Map;6673;4,8454471;45,7790924
pierre;False;69382;Open Street Map;6674;4,8332072;45,7568087
bois;True;69256;Open Street Map;6675;4,9157076;45,7885377
bois;True;69143;Open Street Map;6676;4,8369745;45,8787698
;True;69266;Open Street Map;6677;4,8769304;45,7719062
bois;False;69290;Open Street Map;6678;4,954847;45,7200648
;True;69386;Open Street Map;6679;4,8529326;45,7763877
bois,métal;True;69386;Open Street Map;6680;4,8416185;45,7688787
;True;69259;Open Street Map;6681;4,8955248000000005;45,7167378
bois,béton;True;69386;Open Street Map;6682;4,8571563;45,7843282
pierre;False;69382;Open Street Map;6683;4,8300754999999995;45,7573241
bois,métal;True;69381;Open Street Map;6684;4,8362625;45,7706933
bois;True;69259;Open Street Map;6685;4,8996253;45,7169833
bois;True;69388;Open Street Map;6686;4,8736745;45,7338197
bois;True;69034;Open Street Map;6687;4,8375106;45,7843502
bois;True;69386;Open Street Map;6688;4,848009;45,7645615
bois;True;69387;Open Street Map;6689;4,8222497;45,7344843
;True;69383;Open Street Map;6690;4,8632509;45,7615003
bois;True;69259;Open Street Map;6691;4,8827333;45,7183222
;True;69382;Open Street Map;6692;4,8285288;45,7507466
;;69244;Open Street Map;6693;4,7582456;45,7608149
bois;True;69029;Open Street Map;6694;4,9071714;45,723377
;;69266;Open Street Map;6695;4,8700869;45,7829316
bois,métal;True;69384;Open Street Map;6696;4,8112257;45,775736
;;69244;Open Street Map;6697;4,7581357;45,7608402
bois,métal;True;69386;Open Street Map;6698;4,8514928;45,7834939
bois,métal;True;69381;Open Street Map;6699;4,8139925;45,7706372
;False;69383;Open Street Map;6700;4,8517541;45,7612756
bois,métal;False;69385;Open Street Map;6701;4,8261258;45,7581879
;True;69087;Open Street Map;6702;4,8559092;45,8437975
;;69276;Open Street Map;6703;4,8662558;45,6881514
;True;69029;Open Street Map;6704;4,8905712;45,7363344
métal;True;69384;Open Street Map;6705;4,8305953;45,7805312
bois;True;69259;Open Street Map;6706;4,9003627;45,717122
béton;True;69386;Open Street Map;6707;4,8498172;45,7815722
bois;True;69256;Open Street Map;6708;4,9173503;45,7792747
béton;True;69383;Open Street Map;6709;4,8831278;45,7447731
;True;69266;Open Street Map;6710;4,8661943;45,7735118
métal;True;69256;Open Street Map;6711;4,9108173;45,7867033
bois;True;69259;Open Street Map;6712;4,8795924;45,7166385
;True;69034;Open Street Map;6713;4,8469632;45,7938913
pierre;False;69382;Open Street Map;6714;4,8319925;45,7572157
bois,métal;True;69386;Open Street Map;6715;4,8575242;45,7849639
pierre;False;69382;Open Street Map;6716;4,8304389;45,7575731
béton;False;69383;Open Street Map;6717;4,8759923;45,7483721
pierre;False;69382;Open Street Map;6718;4,8333153;45,7567698
bois;False;69081;Open Street Map;6719;4,7903851;45,7819862
bois,béton;True;69386;Open Street Map;6720;4,8567233;45,7830122
pierre;False;69382;Open Street Map;6721;4,8363817000000004;45,7636023
bois;True;69029;Open Street Map;6722;4,8986694;45,722106
bois;True;69384;Open Street Map;6723;4,8307872;45,7816448
béton;True;69259;Open Street Map;6724;4,9029475;45,7217652
béton;True;69383;Open Street Map;6725;4,8818403;45,7423744
;True;69386;Open Street Map;6726;4,8577471;45,7670999
;True;69382;Open Street Map;6727;4,8282355;45,7509935
;False;69386;Open Street Map;6728;4,8584262;45,7752102
pierre;False;69382;Open Street Map;6729;4,8318494;45,7572576
bois,métal;True;69381;Open Street Map;6730;4,8360981;45,7668019
bois,métal;True;69383;Open Street Map;6731;4,8447685;45,7569923
bois,métal;False;69385;Open Street Map;6732;4,8284157;45,7665766
;;69259;Open Street Map;6733;4,9050222;45,7186018
bois,béton;True;69386;Open Street Map;6734;4,8560833;45,7831187
;True;69259;Open Street Map;6735;4,8628148;45,7236741
pierre;False;69383;Open Street Map;6736;4,8404641;45,7603398
;;69259;Open Street Map;6737;4,8810589;45,6947935
bois,béton;True;69386;Open Street Map;6738;4,8486002;45,781338
;False;69068;Open Street Map;6739;4,8291787;45,845329
bois,métal;False;69386;Open Street Map;6740;4,8555060999999995;45,7852791
bois;True;69384;Open Street Map;6741;4,8302142;45,7773685
bois;False;69256;Open Street Map;6742;4,9237713;45,7779186
bois;True;69256;Open Street Map;6743;4,9226548999999995;45,7803797
béton;True;69259;Open Street Map;6744;4,9035711;45,7143152
bois,métal;True;69386;Open Street Map;6745;4,8487504999999995;45,7819541
;True;69386;Open Street Map;6746;4,8514372;45,7750453
;True;69259;Open Street Map;6747;4,9018791;45,7164274
bois,métal;True;69384;Open Street Map;6748;4,8297278;45,7748535
pierre;False;69386;Open Street Map;6749;4,8419075;45,7685317
bois,béton;True;69386;Open Street Map;6750;4,8483211;45,7802446
bois;True;69388;Open Street Map;6751;4,8792922;45,7330788
pierre;False;69382;Open Street Map;6752;4,8333493999999995;45,757986700000004
;;69279;Open Street Map;6753;5,043072;45,7939235
bois,métal;True;69385;Open Street Map;6754;4,8274539999999995;45,7600715
;;69029;Open Street Map;6755;4,9035689;45,7301768
;True;69256;Open Street Map;6756;4,926876;45,7568464
bois;True;69266;Open Street Map;6757;4,8701082;45,7827718
pierre;False;69382;Open Street Map;6758;4,8328538;45,7567073
bois,béton;True;69381;Open Street Map;6759;4,8358577;45,7721102
bois,métal;True;69386;Open Street Map;6760;4,8507739;45,7844124
bois,métal;True;69382;Open Street Map;6761;4,832729;45,7568051
bois,métal;True;69381;Open Street Map;6762;4,8382193000000004;45,7736534
;True;69386;Open Street Map;6763;4,8588068;45,78298
pierre;False;69383;Open Street Map;6764;4,8410215999999995;45,7625693
;;69259;Open Street Map;6765;4,8774358;45,6959718
métal;True;69383;Open Street Map;6766;4,8811671;45,743636
béton;False;69386;Open Street Map;6767;4,8420042;45,7691861
;True;69386;Open Street Map;6768;4,8470264;45,7786841
béton;True;69266;Open Street Map;6769;4,8638429;45,7812805
bois,métal;True;69385;Open Street Map;6770;4,8263503;45,7584072
bois,métal;True;69384;Open Street Map;6771;4,8299333;45,7749218
;True;69284;Open Street Map;6772;4,8709491;45,8821505
béton;False;69259;Open Street Map;6773;4,88108;45,7174885
bois,métal;False;69385;Open Street Map;6774;4,8235285;45,7673998
;True;69385;Open Street Map;6775;4,7905426;45,7599087
;;69388;Open Street Map;6776;4,8706695;45,7279195
;;69279;Open Street Map;6777;5,0428399;45,7939319
;;69259;Open Street Map;6778;4,8964055;45,7152086
;True;69259;Open Street Map;6779;4,9043759;45,7175625
béton;True;69383;Open Street Map;6780;4,8842449;45,7449669
pierre;False;69034;Open Street Map;6781;4,8419389;45,7801996
;True;69386;Open Street Map;6782;4,8515501;45,7749824
pierre;False;69382;Open Street Map;6783;4,8339962;45,7574453
;True;69266;Open Street Map;6784;4,8964166;45,760458
;;69384;Open Street Map;6785;4,8206003;45,7730746
;True;69259;Open Street Map;6786;4,8997075;45,7183171
béton;False;69259;Open Street Map;6787;4,8926687;45,7175545
bois,métal;True;69382;Open Street Map;6788;4,8320765;45,7569001
;True;69386;Open Street Map;6789;4,8505753;45,7810066
;True;69386;Open Street Map;6790;4,8486446;45,7744675
;;69259;Open Street Map;6791;4,8555101;45,7267322
;False;69266;Open Street Map;6792;4,8742917;45,7821961
bois;False;69081;Open Street Map;6793;4,7907382;45,7831492
